,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae
0,3.2107377847035727,0.31050389144759294,0.6885367234547933,0.0268686949474194,0.001,rbf,scale,0.001584,1.205,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.001584, 'C': 1.205}",0.9724907183820841,0.9710389554075426,0.9690078052883891,0.9708458263593386,0.0014284362140707346,12,0.0017950046577052561,0.001790083868510405,0.0018860517280872959,0.0018237134181009855,4.4125595070865774e-05,19,0.001437171177521707,0.001433088364561587,0.0014139707195501552,0.0014280767538778164,1.011278048664819e-05,19
1,14.275302410125732,0.13046888530732065,0.5961702664693197,0.00461506349179232,0.001,linear,auto,0.00024,1.165,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.00024, 'C': 1.165}",0.9828509244703932,0.98166369079781,0.9819608945743522,0.9821585032808519,0.0005044256463161504,8,0.0014172494976886392,0.00142436807026877,0.0014389143118365207,0.0014268439599313101,9.016228525326456e-06,23,0.001146923680698356,0.0011496161253191277,0.0011494875646104017,0.0011486757902092952,1.2400397218636644e-06,24
2,2.26775328318278,0.013408885692012316,2.436731497446696,0.007087264979011289,0.001,sigmoid,scale,0.00172,4.635,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.00172, 'C': 4.635}",-396642152.1448634,-384469629.9583692,-382893434.3150711,-388001738.80610126,6143487.347046603,30,215.5387642900018,206.251581888924,209.63625565344617,210.47553394412398,3.837640792172945,1,145.84243466804398,141.98601388160463,145.05393509035972,144.29412788000278,1.6635254868708118,1
3,6611.526677767436,54.07888027391907,0.771766742070516,0.044297435530471926,0.001,poly,scale,0.000468,4.36,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000468, 'C': 4.36}",0.9333668384190434,0.9373278886220666,0.9369234034033224,0.9358727101481441,0.0017795967548998736,16,0.002793644662122417,0.0026333187457114014,0.002690676960244093,0.002705880122692637,6.632974184373902e-05,15,0.0020248079234254693,0.0019357530522938697,0.002004107099714054,0.001988222691811131,3.8051967350684065e-05,15
4,0.8180584112803141,0.026866275464788484,0.4979244073232015,0.006803990692340364,0.001,poly,auto,0.001144,3.405,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001144, 'C': 3.405}",0.9257041158375744,0.9274899960084588,0.9300345337966915,0.9277428818809081,0.0017769061827653267,19,0.002949907057354031,0.0028324694359122245,0.0028338006790697427,0.002872059057445333,5.504953145077398e-05,12,0.002123646735669123,0.002041084033850732,0.0020823121566098898,0.0020823476420432484,3.370609121311387e-05,12
5,24.378024578094482,0.27016116306364324,0.5233533382415771,0.003941483819935096,0.001,linear,scale,0.000504,2.665,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.000504, 'C': 2.665}",0.9828416294373424,0.9818358464436433,0.9818363590251724,0.9821712783020526,0.0004740098797304526,7,0.0014176335299458031,0.0014176657594822382,0.0014438726444844065,0.0014263906446374825,1.236164764292204e-05,24,0.0011458474636828427,0.001144972361197172,0.0011536308359774887,0.0011481502202858344,3.891812975963081e-06,26
6,2.3329931100209556,0.043685573822677,2.4939589500427246,0.06570114353419845,0.001,sigmoid,scale,0.001704,2.265,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.001704, 'C': 2.265}",-94725793.36271632,-91818812.96844576,-91438825.6168573,-92661143.98267312,1468146.3128099882,29,105.33194001497179,100.79340274603454,102.44546924577928,102.8569373355952,1.8755549626862742,2,71.27315522877264,69.38842758434375,70.88797514470384,70.51651931927341,0.8130330645606303,2
7,19.871199289957683,0.3457202539902431,0.6091643969217936,0.00835838516383956,0.001,linear,auto,0.000234,1.665,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.000234, 'C': 1.665}",0.9827552589828044,0.9818923096210497,0.9819356384454232,0.9821944023497591,0.00039697982222321654,3,0.0014211970371625674,0.0014154606411572903,0.0014399212546208073,0.0014255263109802217,1.0444691206351906e-05,28,0.0011495347851328795,0.0011434184717145385,0.0011494328026108486,0.001147462019819422,2.8595233945631916e-06,27
8,23.45467980702718,0.3135461087292764,0.3771551450093587,0.022204290730153724,0.001,linear,auto,0.000918,3.74,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.000918, 'C': 3.74}",0.9829407204110986,0.9818040719532537,0.9819210414840673,0.98222194461614,0.0005104896018193971,1,0.0014135341288018237,0.0014189051765734662,0.0014405029034809125,0.001424314069618734,1.165535055683941e-05,30,0.0011428699986027642,0.001146696831233185,0.0011508661037039018,0.0011468109778466169,3.2653939307152544e-06,29
9,5.973309596379598,0.07023483401499,0.12292671203613281,0.002859593113601297,0.001,linear,scale,0.001956,4.415,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.001956, 'C': 4.415}",0.9828334856524892,0.9818253783371517,0.9818933244242026,0.9821840628046145,0.0004600483265865572,4,0.0014179699119139448,0.0014180742051214878,0.0014416067063893812,0.0014258836078082711,1.1117991155832712e-05,27,0.0011485641205452245,0.0011444330809180438,0.0011540554479397044,0.001149017549800991,3.941377537729165e-06,23
10,3303.7892599900565,18.499673092375623,0.7925670941670736,0.008371844750697618,0.001,poly,scale,0.000324,2.025,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000324, 'C': 2.025}",0.9328030849342581,0.9368095923662489,0.9373416526137105,0.9356514433047391,0.0020257724587178067,17,0.002805437662074122,0.0026441850547502892,0.00268174143327082,0.0027104547166984104,6.889092986297698e-05,14,0.002036300649400475,0.0019401328923879591,0.0019973414882305802,0.0019912583433396715,3.94952559263127e-05,14
11,2.3904992739359536,0.02090095403312806,2.475792646408081,0.09183271336934616,0.001,sigmoid,scale,0.001464,2.045,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.001464, 'C': 2.045}",-77219221.87045203,-74849476.13919577,-74539705.57429707,-75536134.52798162,1196822.6553413526,28,95.10178500752922,91.00403592292483,92.49564245993157,92.86715446346187,1.6933994934587147,3,64.35111234837974,62.64941113480896,64.00333246758413,63.667951983590946,0.7340784730302791,3
12,23.396605332692463,0.5744571870318914,0.40385087331136066,0.01555870395955734,0.001,linear,scale,0.000876,3.595,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.000876, 'C': 3.595}",0.9827446305956135,0.9818552370666502,0.9819204948234848,0.9821734541619161,0.00040476044974375395,6,0.0014216349302477744,0.0014169088631448476,0.0014405246818428462,0.0014263561584118229,1.0202751907432848e-05,25,0.0011503649622520574,0.0011418822296415557,0.0011499828052861716,0.0011474099990599282,3.911835634214464e-06,28
13,3.934183438618978,0.11910804851916039,1.8125928243001301,0.06998726546050642,0.001,sigmoid,auto,7.6e-05,2.59,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 7.6e-05, 'C': 2.59}",-1.036475193747906,-1.1770649458398932,-1.0945486484261564,-1.1026962626713186,0.05768395104207976,23,0.01544420356712536,0.015520366061347253,0.015505031746191372,0.015489867124887993,3.2890279070276984e-05,8,0.009694162617482526,0.009579235555779582,0.009565175349696952,0.009612857840986354,5.7776998650506444e-05,8
14,0.7852156162261963,0.013894180974656679,0.502378781636556,0.0075374185430809445,0.001,poly,auto,0.001094,2.455,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001094, 'C': 2.455}",0.9245397075969024,0.9269507856130832,0.9291841809557541,0.9268915580552465,0.0018965607685098764,20,0.0029729335153205754,0.002842981558426556,0.0028509695256890783,0.002888961533145403,5.946664189872816e-05,11,0.0021299008502943134,0.002053249446144119,0.00209124331210597,0.0020914645361814676,3.129319568870939e-05,11
15,2209.0269842942557,43.696946644467644,0.5784459114074707,0.019872505807699486,0.001,poly,scale,0.001112,1.85,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.001112, 'C': 1.85}",0.9339110984023417,0.9373913801584279,0.9376803189954244,0.936327599185398,0.0017127907906425905,14,0.002782212017282924,0.0026319845332878175,0.002674484250047465,0.002696226933539402,6.322780217039495e-05,17,0.0020229374020333275,0.0019453264654387067,0.0019961243619376376,0.001988129409803224,3.218492208573485e-05,16
16,11.154422680536905,0.14685661102366074,0.27408552169799805,0.008303529538832607,0.001,linear,auto,0.00127,2.485,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.00127, 'C': 2.485}",0.9827663210241291,0.9818051232707482,0.9819570746812202,0.9821761729920325,0.0004218833429805924,5,0.0014207411340453732,0.001418864185496263,0.001439066653314075,0.0014262239909519038,9.113404646473605e-06,26,0.001149646746683915,0.001146030830790303,0.0011500350772341876,0.0011485708849028019,1.8030726228460747e-06,25
17,4.28607455889384,0.16257378369057005,1.6804141998291016,0.02929388969194064,0.001,sigmoid,auto,0.001162,3.135,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.001162, 'C': 3.135}",-1.9856541147887294,-2.0716893392047493,-2.0918560824406516,-2.0497331788113766,0.04605264536520209,24,0.018700176345972527,0.0184354996645425,0.018838098747953565,0.01865792491948953,0.00016705366956109994,7,0.011700497241548573,0.011547000970187495,0.01153408906178442,0.011593862424506829,7.558623110415902e-05,7
18,2.4610350131988525,0.07348591882331691,2.4964073499043784,0.011024935745886703,0.001,sigmoid,scale,0.000406,0.29,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.000406, 'C': 0.29}",-1554398.3736364017,-1506699.1274553149,-1500652.9549211524,-1520583.4853376232,24037.80430311632,25,13.492960888000297,12.911588614989965,13.124045048395272,13.17619818379518,0.24019213434988645,6,9.132145905192578,8.890439003292986,9.082510461383457,9.03503178995634,0.10423123264114209,6
19,8.650219837824503,0.047471007223144124,1.2922404607137044,0.05525999261180387,0.001,rbf,auto,0.000662,4.12,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000662, 'C': 4.12}",0.9824687435439906,0.9815214970998917,0.9818307251636058,0.9819403219358294,0.0003944004275064333,9,0.0014329547506578208,0.0014298802216270697,0.0014440965519027273,0.0014356438413958726,6.10734084932504e-06,22,0.001154773105634728,0.001149123357360458,0.001155113041043587,0.0011530031680129244,2.746948251519921e-06,22
20,10.770513931910196,0.21034283382977598,1.762097676595052,0.006160148182313863,0.001,rbf,auto,0.000148,3.505,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.000148, 'C': 3.505}",0.9823429615052708,0.9816212741391133,0.9817417470742377,0.9819019942395406,0.000315665993426128,10,0.0014380860951133877,0.0014260145857686321,0.0014476282289828592,0.0014372429699549595,8.843850529136307e-06,20,0.0011592239152356557,0.0011478022695635922,0.001153855992631128,0.0011536273924767921,4.665668297072681e-06,21
21,2.377894719441732,0.08701046773487968,2.447033166885376,0.005068036658588626,0.001,sigmoid,scale,0.001988,0.295,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.001988, 'C': 0.295}",-1608338.340962705,-1559071.7994809106,-1552763.3031730752,-1573391.1478722303,24845.24112841579,26,13.725077258458217,13.134074187554795,13.349967335333162,13.40303959378206,0.24417706132636455,5,9.289468813450197,9.04359846805514,9.2389910254051,9.190686102303479,0.10602855239057467,5
22,28.825987259546917,0.2312571887967924,0.4697093963623047,0.005850756090531635,0.001,linear,auto,0.000626,3.485,"{'tol': 0.001, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.000626, 'C': 3.485}",0.9828664069485413,0.9817877619532216,0.9819787341984985,0.9822109677000871,0.00046997734408314956,2,0.0014166095947066673,0.001419540955078516,0.0014382026346359863,0.0014247843948070567,9.563300981265815e-06,29,0.0011461372882161079,0.001144823811452866,0.0011487568716109613,0.0011465726570933116,1.6349108224869614e-06,30
23,7.563098589579265,0.2752431106853205,1.0973498026529949,0.012964642254025847,0.001,rbf,auto,0.00081,4.005,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.00081, 'C': 4.005}",0.9824806991322618,0.9816183351556902,0.9816036030318555,0.9819008791066025,0.00041003878311271356,11,0.0014324660595350196,0.0014261285998119454,0.0014530943699738747,0.0014372296764402798,1.1512521433105235e-05,21,0.0011548300878654705,0.0011481464940595412,0.0011610115698554293,0.001154662717260147,5.253478434848766e-06,20
24,3.6451545556386313,0.23018993959359102,1.505717436472575,0.016264242850515576,0.001,sigmoid,auto,0.001736,2.27,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'auto', 'epsilon': 0.001736, 'C': 2.27}",-0.5993366621618268,-0.7432370532349071,-0.6049647304770598,-0.6491794819579312,0.06654842259153745,22,0.013686610296056851,0.013888152989205422,0.01357251031607424,0.01371575786711217,0.00013049842897947927,9,0.008443526986030979,0.008316518952501012,0.008356600993736448,0.008372215644089478,5.3013351302748e-05,9
25,2107.8638149897256,17.748055230566802,0.6377584934234619,0.010543445547054485,0.001,poly,scale,0.000924,1.59,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000924, 'C': 1.59}",0.933443381660895,0.9373927475618203,0.937595697860774,0.9361439423611632,0.0019113813988554205,15,0.002792039634996391,0.00263195579120534,0.0026762994159272623,0.002700098280709664,6.748579472465645e-05,16,0.0020258221166909044,0.0019438172106110434,0.0019922594761572414,0.001987299601153063,3.366156488078067e-05,17
26,2.409873088200887,0.06273418408981458,2.4440303643544516,0.006903200445620937,0.001,sigmoid,scale,0.00077,1.245,"{'tol': 0.001, 'kernel': 'sigmoid', 'gamma': 'scale', 'epsilon': 0.00077, 'C': 1.245}",-28623506.955314275,-27745103.576775108,-27630170.39800161,-27999593.643363666,443661.48846286687,27,57.90117592965678,55.40633847581598,56.314369146701026,56.5406278507246,1.0310021762445614,4,39.18004752981219,38.14389677286436,38.96818845882147,38.76404425383267,0.4469587901240809,4
27,4.30261754989624,0.37624251187073565,0.7798252105712891,0.02376481040619812,0.001,rbf,scale,0.001472,2.805,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.001472, 'C': 2.805}",0.9711907524484398,0.9691205149827712,0.9679276249861873,0.9694129641391327,0.0013481209368398557,13,0.0018369270643614443,0.0018484226951464356,0.0019186377915515454,0.0018679958503531417,3.611548179606764e-05,18,0.0014732022056222183,0.0014717510267108522,0.0014436536532932325,0.0014628689618754343,1.3600184875952438e-05,18
28,0.647187074025472,0.007724993255701714,0.41294264793395996,0.0022671382359039935,0.001,poly,auto,0.001514,2.18,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.001514, 'C': 2.18}",0.9243053043156869,0.9267175142113449,0.928597461654114,0.9265400933937152,0.0017567512182719072,21,0.0029775473659767924,0.002847517251908613,0.0028627555112996383,0.002895940043061681,5.803945498449292e-05,10,0.002142961109147209,0.0020717490557618104,0.0021063717520692265,0.0021070273056594153,2.9075894365418078e-05,10
29,5023.192048231761,40.420919822136796,0.7714072068532308,0.03579993722839547,0.001,poly,scale,0.000418,3.245,"{'tol': 0.001, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.000418, 'C': 3.245}",0.9326992572160125,0.9372082905384518,0.9369731024434979,0.9356268833993208,0.002072369764608581,18,0.002807604203207373,0.0026358301479981745,0.002689616738063704,0.0027110170297564174,7.174055512355188e-05,13,0.0020380060633113004,0.0019409795616639443,0.002005556093650303,0.001994847239541849,4.0328196692621985e-05,13
