name,1,2,4,5,6,7,8,9,11,12,13
2011-01-01 00:00:00,0.4067224717568798,0.4037900879295739,0.23106041073599332,3.851553980476078,0.1288970157402276,2.594452413226869,0.3008656954050389,2.4707649692695208e-14,0.17047624976717188,0.8502457844329719,1.0202661238738726
2011-01-01 01:00:00,0.36528269094804994,0.3629071174824006,0.20783300118149173,3.415430012885651,0.11589687037183204,2.3180254752882488,0.27041734938069517,0.0,0.15337739674089376,0.7645076550483453,0.9175235150325511
2011-01-01 02:00:00,0.3871130227807456,0.39365115427306013,0.21688785239527952,3.7876911647664024,0.11779295779251327,2.5695893777359693,0.27903354248200724,0.0,0.15994698528334717,0.7858420204370862,0.957425422272329
2011-01-01 03:00:00,0.3717193122705607,0.41920383728153976,0.22258677414088213,3.6987938846945885,0.1219194497683424,2.500956036704384,0.2861937547675345,-1.7617113552669605e-16,0.16294958214158406,0.8509740258702377,1.0024623091160418
2011-01-01 04:00:00,0.3826275128132415,0.3697585798679721,0.21466859996621984,3.6817450613016813,0.11760031139876363,2.510298047889143,0.2879168122409312,-1.634035703857163e-16,0.1689758758131255,0.9050223182279374,1.0533280317369351
2011-01-01 05:00:00,0.38511520532296395,0.372949922912692,0.2063961705473688,3.447896431714894,0.12730852566934753,2.284317041507002,0.29000980681413474,-1.3886893439978344e-16,0.16134279224416215,0.8131957576062305,0.9724922341201621
2011-01-01 06:00:00,0.3959570340226224,0.36645955851171175,0.225892102287706,3.663221398745558,0.11640099240898623,2.4972638076741567,0.2685078601661838,0.0,0.15095282402640925,0.8384272285261406,1.0007875068736678
2011-01-01 07:00:00,0.367315692185972,0.37012880984059393,0.19399252466606723,3.5796903271205713,0.12059623851072462,2.4478097563687222,0.26535426463469863,0.0,0.1436604774299338,0.7598260188004581,0.9340068491665868
2011-01-01 08:00:00,0.407014185940739,0.4335488508650454,0.2297238371329611,3.6894995368852728,0.12151289528704978,2.4421763184678196,0.2989069732763751,-1.6888493223783726e-16,0.17593906515527843,0.8413196972143973,0.9970265797014375
